months:,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
2013-09-26,0.422645181,0.421932166,0.422402806,0.423726506,0.425790845,0.428795532,0.43291078,0.438298606,0.445318092,0.454487038,0.466413509,0.481735774,0.50100176,0.524381563,0.551950824,0.583785185,0.619960286,0.660551757,0.70551087,0.754359726,0.806527904,0.861444983,0.918540543,0.977244164,1.037037129,1.097652757,1.158901051,1.220592032,1.28253572,1.344542135,1.406421298,1.467983229,1.52903795,1.589395479,1.648865838,1.707259048,1.764417344,1.820325196,1.87500631,1.928484394,1.980783159,2.031926311,2.081937559,2.130840612,2.178659179,2.225416967,2.271137686,2.315845044,2.359562999,2.402316613,2.44413125,2.485032278,2.525045061,2.564194964,2.602507355,2.640007597,2.676721058,2.712673101,2.747889094,2.782394402
2013-09-27,0.421641555,0.421493031,0.422078159,0.423093961,0.424056907,0.425086942,0.426852545,0.430125975,0.435399797,0.44310232,0.453717994,0.467752131,0.48581312,0.508080594,0.534588346,0.565370133,0.600459713,0.639890833,0.683585092,0.731077044,0.781817808,0.835258499,0.890850237,0.948044138,1.00634623,1.065504964,1.12533567,1.185653683,1.246274334,1.307012958,1.367684887,1.428105454,1.488089992,1.547453836,1.606012317,1.663580768,1.72000574,1.775271596,1.829400723,1.882415508,1.934338336,1.985191595,2.034997673,2.083778955,2.131557829,2.178356681,2.224197899,2.26910387,2.313096771,2.356197861,2.398428145,2.439808628,2.480360314,2.520104208,2.559061315,2.597252639,2.634699185,2.671421958,2.707441961,2.742780201
2013-09-30,0.421848393,0.421025441,0.420867325,0.42173624,0.42401296,0.427737909,0.432516851,0.437950922,0.443953886,0.450885684,0.459721339,0.471681308,0.488423305,0.510269204,0.537145902,0.568980297,0.605699286,0.647229767,0.693392209,0.743601838,0.79717745,0.853437838,0.911701798,0.971288123,1.031602719,1.092399944,1.153521264,1.21480815,1.276102068,1.337244487,1.398076876,1.458440703,1.518177437,1.577128545,1.635135497,1.692039759,1.747711485,1.802147457,1.855379397,1.907439025,1.958358061,2.008168228,2.056901245,2.104588835,2.151262718,2.196954615,2.241696247,2.285519335,2.328454407,2.370525569,2.411754769,2.452163959,2.491775086,2.530610101,2.568690952,2.606039589,2.642677961,2.678628017,2.713911706,2.748550979
2013-10-01,0.422409952,0.420675868,0.419064129,0.418459929,0.419933172,0.423649155,0.429261359,0.436192325,0.444244408,0.45361923,0.464888446,0.47881767,0.496382709,0.51794664,0.543694605,0.573811746,0.608483207,0.64789413,0.692084061,0.740538191,0.792609786,0.847652113,0.905018441,0.964062038,1.024209441,1.085180269,1.146767413,1.208763763,1.270962206,1.333155635,1.395136937,1.456699004,1.517634724,1.577736987,1.636798683,1.694612701,1.751002165,1.805953042,1.859505881,1.911701275,1.962579815,2.012182091,2.060548694,2.107720215,2.153737246,2.198640376,2.242470198,2.285267303,2.327071275,2.367916803,2.407837084,2.446865315,2.485034693,2.522378414,2.558929675,2.594721673,2.629787604,2.664160667,2.697874056,2.73096097
2013-10-02,0.422681316,0.421446819,0.420722726,0.420747501,0.421559568,0.423311964,0.426289844,0.430724314,0.436815316,0.444848179,0.455241381,0.468623286,0.48570353,0.506729573,0.531822779,0.561104508,0.594696123,0.632718986,0.675184322,0.721683999,0.771710094,0.824754681,0.880309838,0.937867638,0.996965826,1.057324819,1.118710701,1.180889555,1.243627468,1.306690523,1.369844805,1.432856398,1.495491386,1.557515855,1.618695888,1.678797571,1.737620978,1.795131879,1.851346457,1.906280904,1.959951415,2.012374184,2.063565404,2.113541271,2.162317977,2.209911718,2.256338686,2.301615075,2.345759879,2.388804442,2.430783521,2.471731869,2.511684241,2.550675392,2.588740077,2.625913049,2.662229065,2.697722878,2.732429244,2.766382917
2013-10-03,0.423801638,0.422352859,0.421059347,0.420944371,0.422138942,0.424610637,0.428321753,0.433310513,0.439720445,0.44788007,0.458324395,0.471723725,0.488883961,0.5100477,0.53529796,0.564717758,0.598390113,0.636398043,0.678760386,0.725132466,0.775041767,0.828015632,0.883581405,0.941266431,1.000629174,1.061379817,1.123274698,1.186070167,1.249522574,1.313388271,1.377423607,1.441384931,1.505028596,1.56811095,1.630388345,1.691617129,1.751590263,1.81026233,1.867632502,1.923699952,1.978463855,2.031923384,2.084077713,2.134926016,2.184467466,2.232701238,2.279626505,2.325242441,2.369554005,2.41259169,2.454393038,2.494995589,2.534436884,2.572754463,2.609985867,2.646168637,2.681340313,2.715538435,2.748800545,2.781164183
2013-10-04,0.423157767,0.42168593,0.422012739,0.42418747,0.427358829,0.431311587,0.436464953,0.443391201,0.452545239,0.464351408,0.47926948,0.497504491,0.519359319,0.544988468,0.574483597,0.60793635,0.64543837,0.687081303,0.73288321,0.782485163,0.835407826,0.891171806,0.949297713,1.009306156,1.070755158,1.133367919,1.196913209,1.261159799,1.325876459,1.39083196,1.455795075,1.520534572,1.584819224,1.648417802,1.711099076,1.772631817,1.832820077,1.891623665,1.94904536,2.005087944,2.059754199,2.113046905,2.164968845,2.215522799,2.264711549,2.312537877,2.359004562,2.404114388,2.44787587,2.49032284,2.531496115,2.571436513,2.610184849,2.647781942,2.684268608,2.719685665,2.75407393,2.787474219,2.81992735,2.85147414
2013-10-07,0.424461377,0.423518387,0.424416349,0.427329072,0.430970052,0.434592185,0.438429353,0.443071858,0.449108795,0.457032755,0.467544402,0.481403218,0.499662928,0.52255452,0.550062064,0.582169626,0.618861277,0.660121084,0.70583515,0.755516579,0.808589706,0.86447887,0.922608409,0.98240266,1.043348819,1.105185509,1.167714211,1.230736404,1.294053571,1.357467192,1.420778747,1.483789717,1.546301582,1.608115824,1.669033923,1.72885736,1.787418496,1.84468603,1.90066627,1.955365528,2.008790117,2.060946346,2.111840528,2.161478974,2.209867996,2.257013904,2.302923011,2.347601627,2.391059366,2.433323626,2.474427768,2.514405156,2.553289154,2.591113127,2.627910439,2.663714455,2.698558538,2.732476054,2.765500367,2.797664841
2013-10-08,0.426062664,0.425036783,0.426546227,0.43117659,0.436904249,0.441257713,0.444534001,0.44910139,0.456737827,0.467687463,0.481564758,0.498102886,0.517514714,0.540082327,0.566074186,0.595758754,0.629404491,0.667279859,0.709518225,0.755738582,0.805437517,0.858111616,0.913257467,0.970371655,1.028996323,1.088855831,1.149720092,1.211359023,1.273542538,1.336040552,1.398622979,1.461059734,1.523120733,1.58457589,1.645195119,1.704748335,1.763034813,1.820011958,1.875690182,1.930079937,1.983191672,2.035035839,2.085622888,2.134963269,2.183067434,2.229945833,2.275608916,2.320067135,2.363333986,2.405437816,2.446411493,2.486287882,2.52509985,2.562880264,2.599661991,2.635477897,2.670360851,2.704343717,2.737459364,2.769740657
2013-10-09,0.425042124,0.422312385,0.4220571,0.425608457,0.430515011,0.435243127,0.440524896,0.447338222,0.455997605,0.466166692,0.477761881,0.491406778,0.508182929,0.528467427,0.552427829,0.580231691,0.61204657,0.648040023,0.688261942,0.732314206,0.779692083,0.829890838,0.882405739,0.936732051,0.992417192,1.049217186,1.106940206,1.165394428,1.224388026,1.283729174,1.343226047,1.402686819,1.461919664,1.520732758,1.578934274,1.636332387,1.692761424,1.748183195,1.802598299,1.856007342,1.908410932,1.959809675,2.010204178,2.059595048,2.107982893,2.15536832,2.201751934,2.247134344,2.291519225,2.3349238,2.37736903,2.418875874,2.459465294,2.499158249,2.537975701,2.575938611,2.613067938,2.649384643,2.684909687,2.71966403
2013-10-10,0.426879464,0.423017692,0.420699332,0.420960304,0.424315141,0.430205678,0.436952911,0.443744571,0.451556404,0.461557899,0.474452746,0.490736784,0.510827604,0.534827167,0.562756136,0.594635172,0.630484939,0.670326099,0.714098483,0.761434156,0.811891947,0.865030681,0.920409185,0.977586286,1.036151509,1.095844025,1.156448531,1.217749737,1.279532354,1.341581091,1.403680657,1.465615763,1.527171118,1.588131432,1.648281414,1.707405775,1.765322946,1.822000233,1.877446019,1.931668683,1.984676608,2.036478174,2.087081765,2.13649576,2.184728541,2.231788491,2.277683989,2.322423419,2.366018943,2.408499422,2.449898322,2.49024911,2.529585254,2.56794022,2.605347475,2.641840486,2.67745272,2.712217644,2.746168725,2.779339429
2013-10-11,0.426684229,0.424909323,0.423262716,0.423120799,0.425498822,0.430802803,0.438605403,0.448115625,0.458719876,0.470272779,0.483111236,0.49788418,0.515528379,0.536513208,0.561136553,0.589696261,0.622490178,0.65981615,0.70184417,0.748151143,0.798142128,0.851222165,0.906796293,0.964269555,1.02310442,1.083016915,1.143793015,1.205218699,1.267079944,1.329162728,1.391253029,1.453136827,1.514600098,1.575428821,1.635408974,1.694326535,1.752002169,1.808409682,1.863565129,1.917484565,1.970184046,2.021679628,2.071987367,2.121123318,2.169103538,2.215944082,2.261661007,2.306270367,2.349790272,2.392247901,2.433672931,2.474095044,2.513543916,2.552049229,2.589640661,2.626347891,2.662200598,2.697228462,2.731461162,2.764928377
2013-10-14,0.426213097,0.423943331,0.423273177,0.424263731,0.427148124,0.432621223,0.44068667,0.450619522,0.462152402,0.475492783,0.491148538,0.509566993,0.531375921,0.556784434,0.585871065,0.618714349,0.65539282,0.695985012,0.740468137,0.788433622,0.839381085,0.892810146,0.948220425,1.005111543,1.063036519,1.121761983,1.181107965,1.240894496,1.300941605,1.361069323,1.421097681,1.480846708,1.540136435,1.598786893,1.65661811,1.713450119,1.769132167,1.8236425,1.87699495,1.929203351,1.980281537,2.030243342,2.0791026,2.126873145,2.17356881,2.21920343,2.263790838,2.307344868,2.349881326,2.391426638,2.432010789,2.471663767,2.510415561,2.548296158,2.585335548,2.621563717,2.657010655,2.691706348,2.725680787,2.758963958
2013-10-15,0.426917234,0.423073611,0.422021768,0.424529685,0.430856386,0.440636672,0.453308604,0.46782284,0.483421346,0.499955914,0.517981813,0.538394672,0.562262024,0.589865851,0.621268157,0.656530946,0.695716222,0.738885989,0.785998694,0.836618489,0.890215692,0.946260624,1.004223604,1.063574953,1.123843413,1.184791414,1.246239809,1.308009452,1.369921193,1.431795887,1.493454386,1.554717544,1.615406211,1.675341243,1.73434349,1.792233806,1.848856808,1.904185108,1.958234223,2.011019701,2.06255709,2.112861939,2.161949795,2.209836206,2.256536721,2.302066887,2.346442253,2.389678367,2.431793138,2.472815986,2.512779831,2.551717597,2.589662207,2.626646581,2.662703644,2.697866317,2.732167522,2.765640182,2.79831722,2.830231558
2013-10-16,0.426006574,0.423276253,0.421655232,0.421970285,0.424922189,0.430858168,0.43969661,0.451006203,0.464523009,0.480242119,0.498428868,0.519659055,0.544700192,0.573737473,0.606791074,0.643881167,0.685027925,0.730251524,0.77947205,0.83222851,0.887969226,0.946142518,1.006196708,1.067580116,1.1298025,1.192619359,1.255847628,1.319304243,1.382806138,1.446170248,1.50921351,1.571752857,1.633605226,1.69458755,1.754516767,1.813209809,1.870511866,1.926405848,1.980916568,2.034068848,2.08588751,2.136397377,2.185623273,2.233590018,2.280322437,2.325845351,2.370183583,2.413361955,2.455406786,2.496350992,2.536229311,2.575076483,2.612927244,2.649816334,2.685778491,2.720848452,2.755060957,2.788450743,2.821052548,2.852901112
2013-10-17,0.426305455,0.424635802,0.424421136,0.425983802,0.429438255,0.435093166,0.443127628,0.453373782,0.465502987,0.479411119,0.495379021,0.514017755,0.536264597,0.562357756,0.592328413,0.62620775,0.664026949,0.70581719,0.751509924,0.800656865,0.852719362,0.907158764,0.96343642,1.021013679,1.07940296,1.138365626,1.197738781,1.257359549,1.317065052,1.376692414,1.436078757,1.495061204,1.553476878,1.611162902,1.667956399,1.723694492,1.778241844,1.831584713,1.883742899,1.934736204,1.98458443,2.033307381,2.080924857,2.127456662,2.172922596,2.217342464,2.260736066,2.303123205,2.344524747,2.384966261,2.424474609,2.463076656,2.500799265,2.5376693,2.573713626,2.608959105,2.643432603,2.677160982,2.710171106,2.74248984
2013-10-18,0.424661618,0.420322448,0.419704379,0.423391064,0.429370561,0.436405361,0.44415286,0.452490964,0.461387394,0.471133678,0.48244662,0.496283287,0.514112966,0.536333828,0.56295613,0.593990041,0.629445729,0.669333363,0.713576396,0.761696045,0.813096975,0.867183842,0.923361299,0.981034,1.039669019,1.099009002,1.158872625,1.219078563,1.279445493,1.33979209,1.399937032,1.459698995,1.518896654,1.577348686,1.634873768,1.691290575,1.746448291,1.800330785,1.852959081,1.904354207,1.95453719,2.003529056,2.051350832,2.098023545,2.143568222,2.18800589,2.231357575,2.273644304,2.314888931,2.355122373,2.394377772,2.432688269,2.470087007,2.506607127,2.542281773,2.577144084,2.611227205,2.644564276,2.677188439,2.709132837
2013-10-21,0.424193198,0.421491716,0.420834038,0.422658734,0.426935952,0.43355851,0.442243879,0.452575112,0.464290106,0.477424905,0.492498096,0.510268486,0.531911007,0.557686384,0.587576612,0.62156369,0.659629615,0.701756384,0.747828081,0.797355976,0.849762622,0.904470573,0.960902381,1.018480598,1.076700089,1.135344965,1.194271646,1.253336554,1.31239611,1.371306735,1.429924852,1.488106881,1.545709245,1.602588363,1.658600658,1.713602551,1.767474372,1.820202004,1.871800452,1.922284721,1.971669816,2.019970741,2.067202502,2.113380104,2.158518551,2.202632849,2.245738003,2.287849017,2.328982273,2.369161566,2.408413175,2.44676338,2.484238464,2.520864708,2.556668393,2.591675799,2.625913209,2.659406904,2.692183164,2.724268272
2013-10-22,0.423749401,0.419505059,0.417642319,0.419409227,0.424539063,0.431130978,0.437671495,0.444155824,0.451135957,0.459178922,0.469055205,0.481716068,0.497856911,0.517704742,0.54138232,0.569012401,0.600717745,0.63662111,0.676727038,0.720589956,0.767657179,0.817376023,0.869193801,0.922557828,0.976978104,1.032215364,1.08809303,1.144434523,1.201063265,1.257802676,1.314476178,1.370907191,1.426919137,1.482335437,1.536979512,1.590674783,1.64326837,1.694735032,1.745092318,1.794357804,1.842549068,1.889683688,1.935779241,1.980853304,2.024923456,2.068007274,2.110122335,2.151286218,2.191517744,2.230841803,2.269285133,2.30687447,2.343636552,2.379598114,2.414785894,2.449226629,2.482947056,2.515973911,2.548333933,2.580053856
2013-10-23,0.423464229,0.421348673,0.421478002,0.424001083,0.428130416,0.4329331,0.437723238,0.442217349,0.446649457,0.451673275,0.45816199,0.46716455,0.479908071,0.496721188,0.517680859,0.54286404,0.572347689,0.606208763,0.644415178,0.686519669,0.731976171,0.780238619,0.830760947,0.882997091,0.936461511,0.990910783,1.046162006,1.10203228,1.158338708,1.214898389,1.271528424,1.328045914,1.38426796,1.440011662,1.495094121,1.549332438,1.602569103,1.654770372,1.705940157,1.756082379,1.805200958,1.853299817,1.900382874,1.946454052,1.99151727,2.035576451,2.078635514,2.120698381,2.161772598,2.201881726,2.24105374,2.279316618,2.316698335,2.353226868,2.388930194,2.423836289,2.457973129,2.491368692,2.524050954,2.556047891
2013-10-24,0.423635616,0.418764701,0.417259899,0.419725872,0.425151527,0.431999421,0.438884028,0.445132361,0.4511406,0.457686949,0.465508031,0.475541862,0.489504008,0.507840851,0.5306037,0.557843863,0.589612648,0.625961363,0.666824383,0.711690855,0.759943975,0.810966939,0.864142944,0.918855185,0.974548429,1.030967581,1.087948862,1.145328515,1.202942783,1.260627909,1.318220135,1.375555705,1.432470862,1.488801848,1.544384906,1.59905628,1.652678096,1.70522676,1.756710203,1.807136358,1.856513158,1.904848535,1.952150422,1.998426753,2.043685459,2.087934473,2.131181729,2.173435159,2.21470538,2.25501486,2.294389334,2.332854541,2.370436216,2.407160096,2.443051919,2.478137421,2.512442339,2.54599241,2.57881337,2.610930956
2013-10-25,0.424129876,0.422082741,0.422293134,0.42481805,0.42899522,0.434326401,0.440511204,0.447409575,0.455117557,0.463994704,0.474624014,0.487717225,0.5041972,0.524365217,0.548305101,0.576100621,0.607835548,0.643593655,0.68337343,0.726777765,0.773294927,0.82241317,0.873620747,0.926405914,0.980308084,1.035092531,1.090586842,1.146618603,1.203015403,1.25960483,1.316214471,1.372671914,1.428804748,1.484440558,1.539406935,1.593531465,1.646667917,1.698785648,1.749885905,1.799969933,1.84903898,1.897094292,1.944137116,1.990168699,2.035190287,2.079203127,2.122208465,2.164207549,2.2052055,2.24522455,2.284291649,2.322433749,2.359677801,2.396050756,2.431579566,2.466291182,2.500212556,2.533370638,2.565792379,2.597504733
2013-10-28,0.423982069,0.421975965,0.421790131,0.423704699,0.427312705,0.432316116,0.438526499,0.445774915,0.454079171,0.463646328,0.474970833,0.488661543,0.505513387,0.525816672,0.549710953,0.577335784,0.608830722,0.644335321,0.683876456,0.727051975,0.77335763,0.822289171,0.873342351,0.92601292,0.979850973,1.034623983,1.090153763,1.146262129,1.202770895,1.259501877,1.316276889,1.372917748,1.429246266,1.48508426,1.540253545,1.594575935,1.647900563,1.700197169,1.751468765,1.801718363,1.850948978,1.899163622,1.946365308,1.99255705,2.037741862,2.081922755,2.125102745,2.167284843,2.20847504,2.24869537,2.287973239,2.326336059,2.363811243,2.400426202,2.436208348,2.471185093,2.50538385,2.53883203,2.571557045,2.603586308
2013-10-29,0.422265524,0.421181902,0.421642306,0.423133282,0.425558302,0.42901495,0.433733074,0.439736669,0.44684694,0.455230558,0.465664906,0.479030326,0.495864227,0.516293603,0.540360336,0.568106307,0.599573399,0.634803492,0.673752188,0.716046567,0.761235532,0.808867987,0.858492836,0.90965898,0.961962715,1.015189895,1.069173765,1.12374757,1.178744555,1.233997964,1.289341044,1.344607039,1.399629194,1.454240754,1.508274964,1.56156507,1.613964706,1.665437332,1.715983224,1.765602681,1.814296004,1.862063495,1.908905453,1.954822179,1.999813975,2.04388114,2.087023976,2.129242783,2.170540641,2.210934173,2.250444125,2.289091242,2.326896271,2.363879958,2.400063049,2.435466291,2.470110428,2.504016207,2.537204374,2.569695676
2013-10-30,0.421489716,0.416122234,0.415902876,0.42027938,0.42566479,0.429932632,0.433392918,0.437720271,0.444027069,0.452331879,0.462146046,0.473317037,0.486339701,0.501677604,0.519746508,0.540962175,0.565740368,0.594496849,0.627500196,0.664458574,0.704946786,0.748539636,0.794811928,0.843338466,0.893725283,0.945703328,0.999034783,1.053481825,1.108806634,1.16477139,1.221138272,1.27766946,1.334127133,1.39027347,1.445870651,1.500680855,1.554499044,1.607279976,1.659027029,1.709743592,1.759433056,1.808098808,1.855744239,1.902372738,1.947987694,1.992592497,2.036190536,2.0787852,2.120383802,2.161010969,2.200696107,2.239468624,2.277357924,2.314393413,2.350604499,2.386020586,2.420671081,2.454585391,2.48779292,2.520323076
2013-10-31,0.421591996,0.419466059,0.419967416,0.422193536,0.425264401,0.428524509,0.432043665,0.436589716,0.442741152,0.450837271,0.461003414,0.473534776,0.488995847,0.507686699,0.529822626,0.555618918,0.585290869,0.619053757,0.656994358,0.698755962,0.743886251,0.79193291,0.842443622,0.894966069,0.949080045,1.004521859,1.061075441,1.118524734,1.17665368,1.23524622,1.294086297,1.352957852,1.411644827,1.469931165,1.527600806,1.584437694,1.640257759,1.695018162,1.748715025,1.801344473,1.85290263,1.903385621,1.952789569,2.001110599,2.048344835,2.094488401,2.139537422,2.183488021,2.226341486,2.268121892,2.308859602,2.348584982,2.387328394,2.425120203,2.461990772,2.497970465,2.533089645,2.567378678,2.600867926,2.633587754
2013-11-01,0.421868792,0.41899801,0.418853452,0.421950094,0.426795271,0.431390389,0.435354366,0.439095601,0.443188701,0.4481948,0.454722296,0.463473307,0.475824795,0.492258168,0.512914175,0.537933481,0.567456757,0.601624654,0.640446113,0.683475491,0.73016915,0.779983451,0.832374758,0.88679943,0.942764018,0.999996643,1.058286552,1.117422997,1.177195229,1.237392498,1.297804054,1.358219149,1.418427032,1.478216955,1.537378168,1.595699922,1.653002923,1.709246751,1.764429301,1.818548466,1.871602142,1.923588223,1.974504604,2.024349179,2.073119844,2.120814492,2.167431018,2.212967318,2.257425509,2.300826356,2.343195769,2.384559657,2.424943929,2.464374496,2.502877266,2.540478149,2.577203054,2.613077891,2.64812857,2.682380999
2013-11-04,0.421453146,0.420028766,0.421117293,0.423572475,0.426505558,0.429480888,0.432330057,0.435159636,0.438344757,0.44246974,0.448295522,0.456623352,0.468484472,0.484222033,0.503974142,0.527878905,0.556074429,0.588698819,0.625784446,0.666961081,0.711762686,0.759723228,0.81037667,0.863256978,0.917936894,0.974144277,1.031645766,1.090207997,1.149597609,1.209581239,1.269925524,1.330397103,1.390762612,1.450788691,1.510241975,1.568889104,1.626530421,1.683115086,1.738633312,1.793075314,1.846431307,1.898691506,1.949846127,1.999885383,2.048799491,2.096578665,2.143213121,2.188693072,2.233013918,2.276198969,2.318280895,2.359292371,2.399266074,2.438234678,2.47623086,2.513287294,2.549436658,2.584711626,2.619144875,2.652769079
2013-11-05,0.422524403,0.421232076,0.423340086,0.427889154,0.433952821,0.441046533,0.44883575,0.457220696,0.466480036,0.477212424,0.490332319,0.506773574,0.527177987,0.55166429,0.580231662,0.612879278,0.649606313,0.690411934,0.735196764,0.783521334,0.834872861,0.888738562,0.94460565,1.001961344,1.060347412,1.119523835,1.179305146,1.23950588,1.299940569,1.360423748,1.420769951,1.480793711,1.540309561,1.599132036,1.657075669,1.713954994,1.769609358,1.82401175,1.877179961,1.929131811,1.979885121,2.029457713,2.077867409,2.125132029,2.171269395,2.216297328,2.260233649,2.30309618,2.344904304,2.385685026,2.425467665,2.464281543,2.502155982,2.539120303,2.575203828,2.610435877,2.644845773,2.678462836,2.711316389,2.743435753
2013-11-06,0.420956525,0.421325234,0.42406436,0.428362147,0.433553716,0.439184221,0.445035689,0.451152996,0.457895664,0.465923489,0.476079054,0.489378764,0.506943724,0.529036206,0.555684907,0.586918525,0.622765755,0.663255282,0.708289241,0.757333022,0.809757864,0.864935005,0.922235683,0.981031139,1.040768509,1.101198532,1.162147845,1.223443086,1.284910892,1.346377901,1.407670751,1.468616079,1.529040523,1.58877072,1.647633309,1.705454926,1.762087675,1.817507799,1.871729311,1.92476623,1.976632579,2.027342378,2.076909647,2.125348409,2.172672684,2.218896492,2.264033856,2.308098795,2.351107117,2.393082514,2.434050852,2.474037999,2.513069822,2.551172188,2.588370964,2.624692017,2.660161214,2.694804423,2.728647511,2.761716343
2013-11-07,0.423525201,0.421935669,0.42233639,0.42444351,0.427386875,0.430766554,0.434436426,0.438398718,0.442657104,0.447772554,0.454894052,0.465210031,0.479516313,0.498017658,0.520786336,0.547894616,0.579414767,0.615419046,0.655861146,0.700285561,0.748148574,0.79890647,0.852015532,0.906932043,0.963160417,1.020439695,1.078580301,1.137392679,1.196687269,1.256274514,1.315964856,1.375568736,1.434896596,1.493758879,1.551966026,1.60932848,1.665686031,1.72100805,1.775299654,1.828565961,1.88081209,1.932043158,1.982264285,2.031480589,2.079697188,2.126919201,2.173151746,2.218399941,2.262671124,2.305982418,2.348353653,2.389804654,2.430355248,2.470025264,2.508834528,2.546802866,2.583950107,2.620296076,2.655860602,2.690663512
2013-11-08,0.422832761,0.42264126,0.424666753,0.428642565,0.434016556,0.440330462,0.44734243,0.455092198,0.463788227,0.473848776,0.485945097,0.500878539,0.51970369,0.542767128,0.570169237,0.602010346,0.638390783,0.679410861,0.72503064,0.774726142,0.827869037,0.883830997,0.941983694,1.0016988,1.062415369,1.123869934,1.1858811,1.248267475,1.310847666,1.373440278,1.435863921,1.4979372,1.559478722,1.620307096,1.680240927,1.739098822,1.796729436,1.853114073,1.908270632,1.962217017,2.014971127,2.066550865,2.116974133,2.166258833,2.214422865,2.261484131,2.307460534,2.352369974,2.396231347,2.439067929,2.480904208,2.521764671,2.561673804,2.600656094,2.638736028,2.675938093,2.712286776,2.747806564,2.782521944,2.816457402
2013-11-11,0.421894933,0.420194578,0.421531958,0.426797328,0.435452818,0.445817758,0.456360213,0.466896871,0.477868676,0.489934127,0.503885175,0.52068869,0.542140327,0.568567978,0.599837254,0.635813765,0.676363124,0.721350931,0.770551101,0.823421107,0.879350209,0.937727666,0.997942736,1.059384679,1.121517974,1.184107982,1.246995287,1.31002047,1.373024114,1.435846802,1.498329115,1.560311636,1.621634948,1.682139632,1.741666272,1.800055449,1.857174469,1.913008612,1.967575707,2.020893584,2.072980071,2.123852998,2.173530195,2.222029492,2.269368717,2.315565701,2.360638273,2.404604263,2.447482897,2.48930093,2.530087642,2.569872311,2.608684219,2.646552646,2.683506872,2.719576176,2.75478984,2.789177144,2.822767367,2.855589789
2013-11-12,0.422331221,0.422468013,0.424303408,0.427590304,0.432091169,0.437652819,0.444167897,0.451599355,0.460105478,0.470034928,0.482066598,0.496954778,0.515553974,0.538124263,0.56475859,0.595549895,0.630591121,0.669975199,0.713683406,0.761311685,0.812372909,0.866379949,0.922845679,0.981282972,1.041248145,1.102471305,1.164726002,1.227785787,1.291424213,1.355414829,1.419531189,1.483546842,1.54723534,1.610370234,1.672725076,1.734073416,1.794216997,1.853109401,1.910755105,1.967158625,2.022324476,2.076257173,2.128961232,2.180441168,2.230701496,2.279746731,2.327581389,2.374209985,2.419641051,2.463902702,2.507029013,2.549054058,2.590011911,2.629936648,2.668862344,2.706823072,2.743852908,2.779985927,2.815256204,2.849697813
2013-11-13,0.420247225,0.419600102,0.421381453,0.425543039,0.430101207,0.433785785,0.437204107,0.441562417,0.447902893,0.456918226,0.468930831,0.484406976,0.504171315,0.528422156,0.55717049,0.590427312,0.628203614,0.670510378,0.717242007,0.767890563,0.821861377,0.878559779,0.937391096,0.99776066,1.059142444,1.121285008,1.184005557,1.247121294,1.310449425,1.373807154,1.437011685,1.499880224,1.562229974,1.62387814,1.684641928,1.74433854,1.802811758,1.860034902,1.916020709,1.970781924,2.024331292,2.076681558,2.127845467,2.177835765,2.226665197,2.274346508,2.320892443,2.366315746,2.410631315,2.453863539,2.496039427,2.53718599,2.577330236,2.616499176,2.654719819,2.692019175,2.728424254,2.763962064,2.798659616,2.832543919
2013-11-14,0.421792183,0.421726621,0.423610547,0.425841563,0.427578077,0.428703836,0.429684839,0.431476765,0.434791108,0.439906272,0.447246317,0.457710124,0.472471124,0.491807557,0.51574809,0.544321388,0.577556117,0.615480931,0.658012817,0.704683374,0.75494112,0.808234573,0.864012252,0.921722674,0.980860408,1.041144498,1.102362286,1.164301132,1.226748392,1.289491427,1.352317593,1.415014249,1.477368753,1.539168464,1.600200741,1.66025294,1.719144782,1.776838852,1.833337151,1.888641683,1.942754448,1.99567745,2.04741269,2.097962172,2.147327896,2.195511867,2.242516085,2.288342554,2.332997618,2.376506798,2.418900902,2.460210741,2.500467124,2.539700861,2.577942761,2.615223635,2.651574291,2.68702554,2.721608191,2.755353055
2013-11-15,0.421344864,0.422156241,0.424375229,0.427587755,0.431335443,0.435060591,0.438332952,0.441147679,0.44395369,0.447443918,0.452485039,0.460001984,0.471157979,0.486388398,0.505876117,0.529803953,0.558354721,0.591711225,0.629925719,0.672599906,0.719238362,0.76934566,0.822426375,0.877985084,0.935560481,0.994841906,1.055560254,1.117446425,1.180231318,1.243645831,1.307420863,1.371287312,1.434976077,1.498218057,1.56074415,1.622285256,1.682613141,1.741680011,1.799487848,1.856038636,1.911334358,1.965377001,2.018168547,2.06971098,2.120006286,2.169056449,2.216863452,2.263429279,2.308761317,2.352890795,2.395855523,2.437693309,2.478441963,2.518139294,2.55682311,2.594531221,2.631301436,2.667171564,2.702179413,2.736362794
