months:,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
2014-02-03,0.428439278,0.428857021,0.429204293,0.429862971,0.431157287,0.433292458,0.436351666,0.440343914,0.445294275,0.451269454,0.458375808,0.466731224,0.476451774,0.487624811,0.500281358,0.514410413,0.529971312,0.546901965,0.565124658,0.584551424,0.605087735,0.62663409,0.649087093,0.672340268,0.69628533,0.720819505,0.745851222,0.771298697,0.79708825,0.823152951,0.849431532,0.875867505,0.902408434,0.92900534,0.95561221,0.982185582,1.008684337,1.03507102,1.061313065,1.087382352,1.113254665,1.138909226,1.164328298,1.189496834,1.214402185,1.239033833,1.26338317,1.287443294,1.311208835,1.33467578,1.357841302,1.380703648,1.403262033,1.425516557,1.447468117,1.469118341,1.490469522,1.51152456,1.532286913,1.552760546
2014-02-04,0.428056663,0.427854744,0.428385647,0.429663891,0.431858496,0.435043801,0.439173405,0.444130391,0.449842147,0.456350263,0.463829585,0.472512658,0.482582558,0.494138126,0.507210467,0.52178344,0.537807551,0.55520922,0.573897624,0.593773623,0.614735684,0.636680716,0.659504413,0.683101507,0.707366543,0.732200098,0.757513613,0.783227981,0.809271912,0.835580632,0.862094832,0.888759814,0.915524794,0.942342322,0.969167811,0.995959136,1.022676401,1.049283063,1.075747214,1.102041204,1.128141121,1.154026347,1.179679171,1.205084465,1.230229392,1.25510316,1.2796968,1.304002983,1.328015847,1.35173086,1.3751447,1.398255136,1.421060926,1.443561727,1.465758012,1.487650998,1.509242578,1.530535268,1.55153215,1.572236823
2014-02-05,0.427071293,0.427731139,0.42864429,0.429599578,0.431007634,0.433106036,0.435996763,0.439748623,0.444448715,0.45019816,0.457111521,0.465308308,0.474899078,0.485959884,0.498513618,0.512544011,0.528007159,0.54483919,0.562961578,0.582285259,0.602713532,0.62414383,0.646468986,0.669578199,0.693358511,0.717703191,0.742518253,0.767720857,0.793237385,0.819001901,0.844954919,0.871042388,0.897214873,0.923426875,0.949636267,0.97580383,1.001892951,1.027870539,1.053707982,1.07938074,1.104867849,1.130151492,1.155216636,1.180050716,1.204643357,1.22898614,1.253072393,1.276897006,1.300456265,1.323747561,1.34676913,1.369519956,1.391999701,1.414208644,1.436147621,1.457817977,1.479221523,1.500360493,1.521237512,1.541855557
2014-02-06,0.427814563,0.428055376,0.428706011,0.429789549,0.431420166,0.433727137,0.43683095,0.440849888,0.445896713,0.452078074,0.459501103,0.468270586,0.478480499,0.490187202,0.503399083,0.518089643,0.53420776,0.551684524,0.570438065,0.59037807,0.611408898,0.633430868,0.656341139,0.68003437,0.704403712,0.729347497,0.754775377,0.780607058,0.806770564,0.833200851,0.859838691,0.886629762,0.913523903,0.940474505,0.967438002,0.994373447,1.02124228,1.048009399,1.074644172,1.101120022,1.127413929,1.153506011,1.179379155,1.205018703,1.230412183,1.255549067,1.280420565,1.305019447,1.329339877,1.353377257,1.377128084,1.40058984,1.4237609,1.446640451,1.469228416,1.49152539,1.513532578,1.535251746,1.556685175,1.577835609
2014-02-07,0.42870384,0.428633887,0.429120067,0.429947648,0.431312176,0.433391011,0.436257492,0.439918196,0.444388452,0.449730824,0.45605683,0.463502385,0.472206843,0.482279076,0.493771574,0.506694339,0.521027379,0.536729043,0.553741579,0.571993889,0.591403626,0.611879664,0.63332401,0.655633233,0.678700177,0.702421949,0.726706656,0.751472167,0.776644425,0.802156108,0.827945537,0.853955798,0.880134018,0.906430772,0.932799589,0.959196542,0.985580036,1.011912012,1.03815908,1.064292094,1.090285633,1.116117553,1.141768613,1.167222141,1.192463748,1.217481082,1.242263611,1.266802432,1.291090104,1.315120483,1.338888571,1.362390407,1.385622966,1.408584077,1.431272339,1.453687058,1.475828181,1.497696244,1.519292319,1.540617971
2014-02-10,0.425791515,0.426606739,0.428055952,0.429774357,0.431889929,0.434505585,0.437669535,0.44143789,0.445907045,0.451206302,0.457498746,0.464950232,0.473704416,0.483862788,0.495470829,0.508533101,0.523025285,0.538902198,0.556103104,0.574553939,0.594169059,0.61485377,0.636506292,0.659019237,0.682281487,0.706186932,0.730641269,0.755560565,0.780869473,0.806499802,0.832389357,0.858481009,0.884721924,0.91106293,0.937457998,0.9638638,0.990239479,1.016547839,1.042756467,1.068837293,1.094766056,1.120521853,1.14608675,1.171445442,1.196584961,1.221494424,1.246164809,1.270588763,1.294760425,1.31867518,1.342329429,1.365720473,1.388846433,1.411706169,1.434299214,1.456625719,1.47868639,1.500482448,1.522015582,1.54328791
2014-02-11,0.427900415,0.428005348,0.428712627,0.42976093,0.431218901,0.433249656,0.436069594,0.439885088,0.444829459,0.450949479,0.458283453,0.46690568,0.476910939,0.488374062,0.501321533,0.51574357,0.531604791,0.548851325,0.567415463,0.587217148,0.608165241,0.63015991,0.653094519,0.676857049,0.701331969,0.726409378,0.751992104,0.777994146,0.804338749,0.830956864,0.857785901,0.884768724,0.911852823,0.938989633,0.966133972,0.993243569,1.020278768,1.04720351,1.073986493,1.100600761,1.127023177,1.153233967,1.179216328,1.204956091,1.230441432,1.25566261,1.280611751,1.305282653,1.329670603,1.353772112,1.37758466,1.401106589,1.424337018,1.447275776,1.469923335,1.492280751,1.514349617,1.536132013,1.557630465,1.578847911
2014-02-12,0.424471099,0.423931776,0.425672882,0.428312585,0.431800804,0.43637192,0.442283737,0.449703475,0.458703738,0.469288031,0.481438042,0.495139447,0.510376296,0.527119618,0.545319914,0.564912555,0.585822229,0.60796591,0.631254769,0.655594509,0.680885729,0.707025005,0.733905769,0.761418964,0.789454242,0.817907665,0.846687683,0.875713558,0.904913492,0.934223142,0.963584415,0.992944496,1.022255041,1.051471526,1.080552698,1.10946012,1.138157907,1.166613838,1.194800532,1.222695009,1.250278161,1.277534285,1.304450694,1.331017365,1.357226653,1.383073023,1.408552834,1.433664136,1.458406483,1.482780599,1.506788062,1.530431208,1.553713053,1.576637237,1.599207962,1.621429945,1.64330837,1.664848851,1.686057393,1.70694036
2014-02-13,0.421990842,0.423415088,0.424460143,0.426070277,0.428588323,0.432295437,0.43738875,0.444014985,0.452265191,0.462160188,0.473675514,0.486776992,0.50143049,0.517588609,0.53519071,0.554166759,0.574440085,0.595929228,0.618548956,0.642209012,0.666813434,0.692261712,0.718449776,0.745270735,0.772615989,0.800382513,0.828479569,0.856827327,0.885354987,0.913999274,0.94270322,0.971415185,1.000088044,1.028678527,1.057146666,1.085455337,1.113569993,1.141459701,1.169098122,1.196463073,1.223536027,1.25030167,1.276747534,1.302863669,1.328642366,1.354077912,1.379166378,1.403905434,1.428294169,1.452332777,1.476022263,1.499364348,1.522361401,1.545016377,1.567332769,1.589314554,1.610966153,1.632292396,1.653298481,1.673989947
2014-02-14,0.424109352,0.424976188,0.424665138,0.42521639,0.427229129,0.430912825,0.436322205,0.443481049,0.45240121,0.46307119,0.475468906,0.489562534,0.505296959,0.522594305,0.541367276,0.5615228,0.582963731,0.605589981,0.629299335,0.653988374,0.679553088,0.70588904,0.73289146,0.760455307,0.788475876,0.816855085,0.845506823,0.874355443,0.903333962,0.932382616,0.961447694,0.990480592,1.019437041,1.048276471,1.076961477,1.105457385,1.13373199,1.161756548,1.189506699,1.216962058,1.244105725,1.270923877,1.297405404,1.323541604,1.349325914,1.37475368,1.399821949,1.424529296,1.448875655,1.472862004,1.49649009,1.519762331,1.542681757,1.565251951,1.587476998,1.609361444,1.63091025,1.652128761,1.673022672,1.693597997
2014-02-17,0.421967615,0.420993294,0.42055884,0.4203713,0.421388288,0.424250773,0.429133303,0.435956583,0.444572606,0.454854556,0.466737786,0.480195475,0.49521293,0.511765271,0.529802813,0.549257254,0.570047155,0.592081586,0.615262694,0.639488047,0.664652251,0.69064766,0.717364869,0.744693079,0.772521085,0.800744878,0.829273555,0.858027611,0.886936978,0.915939446,0.944979404,0.9740068,1.002976305,1.031846617,1.060579883,1.089141225,1.11749843,1.14562277,1.173489772,1.201078801,1.228372599,1.255356876,1.282019969,1.308352545,1.334347335,1.359998919,1.385303522,1.410258845,1.434863907,1.45911879,1.483024387,1.506582304,1.529794796,1.552664704,1.575195404,1.597390757,1.619255071,1.640793055,1.662009792,1.682910704
2014-02-18,0.423786537,0.42135474,0.42004984,0.420034175,0.421565063,0.42457055,0.428762302,0.433931834,0.440119377,0.447521875,0.45637056,0.466870913,0.479132606,0.493167948,0.508939218,0.526375993,0.545384757,0.565855324,0.587665716,0.610689625,0.6348013,0.659875712,0.685788393,0.712415324,0.739633568,0.76732875,0.795400872,0.823762392,0.852336079,0.881053295,0.909852606,0.93867866,0.967481263,0.99621462,1.02483671,1.053308758,1.081594883,1.109662936,1.137485499,1.165039463,1.192305503,1.21926763,1.2459128,1.272230581,1.298212863,1.323853604,1.349148613,1.374095353,1.398692763,1.422940924,1.446840745,1.47039386,1.493602557,1.516469724,1.538998785,1.561193662,1.583058725,1.604598755,1.625818908,1.646724689
2014-02-19,0.419355695,0.418604014,0.419117798,0.419869418,0.421337378,0.423795352,0.42729158,0.431830957,0.437442591,0.444214724,0.452298116,0.461858408,0.473013842,0.48581571,0.50026215,0.51631422,0.533906802,0.552955873,0.57336364,0.595023392,0.617822839,0.641645467,0.666371459,0.691878381,0.718042507,0.74474753,0.771891345,0.799384219,0.827146666,0.855107733,0.883203627,0.911376597,0.939574014,0.967747624,0.995852919,1.023848615,1.051696329,1.079361594,1.10681493,1.134031389,1.160990004,1.187673315,1.214066957,1.240159315,1.265941214,1.291405653,1.316547579,1.341363678,1.365852182,1.390012501,1.413844878,1.437350287,1.460530366,1.483387354,1.505924035,1.528143694,1.550050068,1.571647309,1.592939949,1.61393287
2014-02-20,0.422700886,0.423437794,0.422585581,0.422181863,0.422967729,0.425272485,0.429194247,0.434769746,0.442017023,0.450924163,0.461463425,0.473616087,0.487370969,0.50269889,0.519546761,0.537844128,0.557508276,0.57844764,0.600564362,0.623757976,0.647927827,0.672973255,0.698793592,0.725288164,0.752356683,0.77990415,0.807845423,0.836104035,0.864610703,0.89330213,0.922120037,0.951010383,0.979922718,1.008809661,1.037626454,1.066330605,1.094881732,1.123243117,1.151383144,1.179274854,1.206895373,1.234225428,1.261248928,1.287952599,1.314325675,1.340359626,1.366047917,1.391385799,1.416370126,1.440999103,1.465272071,1.489189381,1.512752309,1.535962959,1.558824197,1.581339579,1.60351329,1.625350091,1.64685527,1.668034598
2014-02-21,0.420739075,0.42085545,0.421197217,0.42183963,0.423188816,0.425582941,0.429241176,0.434331506,0.440988105,0.449305873,0.459354994,0.471176588,0.484750235,0.500002077,0.516843311,0.535177278,0.554901773,0.575910587,0.598094763,0.621345142,0.645554,0.67061484,0.696422124,0.722871075,0.749858006,0.777285705,0.805068031,0.83312849,0.861398578,0.889816442,0.918325815,0.946875138,0.975416847,1.003906787,1.032303726,1.060568947,1.088666038,1.116562135,1.144229078,1.171642984,1.198783723,1.225634472,1.25218133,1.278412988,1.304320437,1.329896722,1.355136722,1.380036958,1.404595416,1.428811266,1.452684612,1.476216386,1.499408267,1.522262619,1.544782421,1.566971217,1.588833065,1.610372492,1.631594457,1.65250431
2014-02-24,0.419384369,0.419838963,0.419494104,0.419243717,0.419928753,0.422004852,0.425653642,0.43094329,0.437907287,0.44655225,0.456882302,0.468890744,0.482551128,0.497819338,0.514633623,0.532919588,0.552593913,0.573566828,0.59574376,0.619026024,0.643311368,0.668494753,0.694468957,0.721125031,0.748353296,0.776050389,0.804124734,0.832495026,0.861088457,0.8898393,0.918687767,0.947579083,0.976462724,1.005291792,1.034022499,1.062613732,1.091026838,1.119227003,1.147184533,1.174874396,1.202275647,1.229370944,1.25614613,1.28258987,1.308693336,1.334449938,1.359855082,1.384905965,1.409601379,1.433941377,1.45792694,1.481559862,1.50484267,1.527778562,1.550371342,1.572625368,1.594545499,1.616137059,1.637405791,1.658357828
2014-02-25,0.423632968,0.421687202,0.420659867,0.421190983,0.423117775,0.426220117,0.430427557,0.435846201,0.442704221,0.451224955,0.461530719,0.473664241,0.487561917,0.503079723,0.520088626,0.538476495,0.558143132,0.578996954,0.600952225,0.623923032,0.647819424,0.672548038,0.698012841,0.724115686,0.7507573,0.777843499,0.805290012,0.833021224,0.860968677,0.889069884,0.917267358,0.945507837,0.973741642,1.00192215,1.030005356,1.057949511,1.085714944,1.113265605,1.140570802,1.167604786,1.194346149,1.220777309,1.246884061,1.272655197,1.298082174,1.323158818,1.34788108,1.372246808,1.396255541,1.419908103,1.443206221,1.466152407,1.488749883,1.511002517,1.532914764,1.554491614,1.575738544,1.596661476,1.61726674,1.63756104
2014-02-26,0.419375292,0.419873115,0.420260146,0.420768277,0.422084284,0.424742756,0.429026549,0.435043395,0.442785945,0.452229062,0.463387983,0.476308988,0.490983057,0.507326256,0.525236679,0.544603354,0.565308906,0.587231336,0.610245687,0.634228828,0.659062487,0.684632401,0.71082745,0.737538999,0.764660998,0.792095813,0.81975876,0.847576324,0.875484233,0.903425919,0.931351277,0.959215652,0.986979014,1.014605278,1.042061744,1.069318619,1.096348709,1.123128079,1.149636761,1.175858385,1.201779736,1.22739038,1.252682341,1.27764982,1.302288955,1.32659761,1.350575188,1.374222479,1.397541486,1.42053505,1.443206489,1.465559525,1.487598246,1.509327074,1.53075073,1.551874215,1.572702776,1.593241894,1.613497256,1.633474744
2014-02-27,0.418798417,0.419910349,0.421166183,0.422667982,0.424770975,0.427821049,0.432092991,0.437776316,0.4449708,0.453714581,0.464029853,0.47593201,0.489411953,0.504427265,0.520913309,0.538790301,0.557967767,0.57834751,0.599825876,0.622297211,0.645656128,0.669797581,0.69461679,0.720009187,0.745870845,0.772104441,0.798624789,0.825357394,0.852236606,0.879204144,0.906207911,0.933201025,0.960141031,0.986989248,1.013710231,1.040271321,1.066642371,1.092796615,1.118711489,1.144368231,1.169751414,1.194848551,1.219649754,1.244147437,1.268336059,1.292211905,1.31577289,1.33901839,1.36194907,1.384566541,1.40687302,1.428871259,1.450564488,1.471956374,1.493050981,1.513852732,1.534366381,1.554596981,1.574549863,1.594230608
2014-02-28,0.415862958,0.418096218,0.420524896,0.422847616,0.425355048,0.428532622,0.432808829,0.438513158,0.445869562,0.455000523,0.465957603,0.478735378,0.493283192,0.509522231,0.527354849,0.546670415,0.567349135,0.589264594,0.612285867,0.636283565,0.66113507,0.686723611,0.712936992,0.739666641,0.766807375,0.794262503,0.821948198,0.849791776,0.877729774,0.905706411,0.933672353,0.961583704,0.989401178,1.01708943,1.044616482,1.071953266,1.099073296,1.125953196,1.152573203,1.178916804,1.204970343,1.230722673,1.256164872,1.281289988,1.306092818,1.330569718,1.354718442,1.378537989,1.402028472,1.425190886,1.4480269,1.470538777,1.492729321,1.514601826,1.536160029,1.557408075,1.578350477,1.598992087,1.619338065,1.639393857
2014-03-03,0.418518489,0.419540961,0.421064132,0.42291095,0.425244946,0.42839195,0.432645978,0.438257299,0.445426136,0.454281907,0.464885125,0.477243664,0.491312218,0.507007329,0.524229947,0.542871281,0.562815662,0.583942455,0.606127668,0.629248446,0.653186673,0.677828287,0.703062395,0.728780614,0.754877117,0.781254513,0.807828886,0.834528018,0.861289377,0.888058498,0.914787688,0.94143496,0.967963177,0.994339332,1.020533961,1.046520651,1.072275698,1.097778578,1.123012414,1.1479636,1.172621407,1.196977634,1.22102632,1.244763486,1.268186916,1.291295966,1.314091395,1.336575221,1.358750572,1.380621299,1.402191572,1.423465809,1.444448653,1.465144952,1.485559735,1.505698206,1.525565717,1.545167766,1.564509976,1.583598089
2014-03-04,0.418215935,0.419578163,0.420423187,0.421650374,0.42382194,0.427309645,0.432323256,0.43895829,0.447225059,0.457092416,0.468524845,0.481509352,0.496044666,0.512108017,0.529645779,0.548581841,0.568824214,0.590269448,0.612805924,0.636319316,0.660696857,0.685827348,0.711600813,0.73790825,0.764642008,0.791702234,0.819002373,0.846467454,0.874032102,0.90163893,0.929237257,0.956782057,0.984233103,1.011554261,1.038712906,1.065679435,1.092426916,1.118931632,1.145173735,1.17113689,1.196807848,1.222176078,1.247233448,1.271973958,1.296393499,1.320489647,1.344261487,1.367709453,1.390835176,1.413641149,1.436130401,1.458306418,1.480173105,1.50173474,1.522995945,1.543961654,1.564637086,1.585027718,1.605139267,1.624977667
2014-03-05,0.419232024,0.419920023,0.420755273,0.422062742,0.424247462,0.42761173,0.432376507,0.438719563,0.446752462,0.456519741,0.468020322,0.481229732,0.496099949,0.512559308,0.530518681,0.549876855,0.570524085,0.592344467,0.615217791,0.639024128,0.663648051,0.688978126,0.714906048,0.741325985,0.768134477,0.795235551,0.822545987,0.849993809,0.877516352,0.905058704,0.932572459,0.960014703,0.987347174,1.014535586,1.041549056,1.068359634,1.09494197,1.121273821,1.147336606,1.173115048,1.198596773,1.223771967,1.248633071,1.273174534,1.297392582,1.321285029,1.344851107,1.368091318,1.391007288,1.413601439,1.435876687,1.457836375,1.479484228,1.500824323,1.521861053,1.5425991,1.563043409,1.583199167,1.603071782,1.622666864
